ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,ISO
128411,Wang Chee-Chu,M,23.0,168.0,60.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Lightweight,,TWN
128412,Wang Chee-Yen,M,17.0,166.0,54.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Flyweight,,TWN
128412,Wang Chee-Yen,M,21.0,166.0,54.0,Chinese Taipei,TPE,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Bantamweight,,TWN
128412,Wang Chee-Yen,M,25.0,166.0,54.0,Chinese Taipei,TPE,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Bantamweight,,TWN
20692,Jennifer Dugwen Chieng,F,30.0,161.0,60.0,Federated States of Micronesia,FSM,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,,FSM
20899,Zdenk Chldek,M,22.0,169.0,64.0,Czech Republic,CZE,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Welterweight,,CZE
49880,Petr Horek,M,22.0,195.0,103.0,Czech Republic,CZE,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Super-Heavyweight,,CZE
62417,Jaroslav Konen,M,19.0,168.0,62.0,Czech Republic,CZE,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Lightweight,,CZE
62420,Luk Konen,M,22.0,173.0,63.0,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Welterweight,,CZE
63676,"Rudolf ""Rudi"" Kraj",M,22.0,186.0,81.0,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Heavyweight,Silver,CZE
95322,udovt Plachetka,M,25.0,172.0,75.0,Czech Republic,CZE,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Middleweight,,CZE
95784,Pavel Polakovi,M,22.0,179.0,71.0,Czech Republic,CZE,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Middleweight,,CZE
20984,Choi Chol-Su,M,22.0,,,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Flyweight,Gold,PRK
43435,Gu Yong-Jo,M,21.0,172.0,57.0,North Korea,PRK,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Bantamweight,Gold,PRK
43435,Gu Yong-Jo,M,25.0,172.0,57.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Featherweight,,PRK
49066,Hoe Jong-Jil,M,23.0,164.0,54.0,North Korea,PRK,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Bantamweight,,PRK
53605,Jang Bong-Mun,M,25.0,181.0,75.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Middleweight,,PRK
54994,Jo Ryon-Sik,M,20.0,170.0,51.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Flyweight,,PRK
55765,Jong Jo-Ung,M,19.0,170.0,54.0,North Korea,PRK,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Flyweight,,PRK
55765,Jong Jo-Ung,M,23.0,170.0,54.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Lightweight,,PRK
59886,Kim Gil-Nam,M,27.0,180.0,81.0,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Heavyweight,,PRK
59968,Kim Hye-Song,F,27.0,163.0,51.0,North Korea,PRK,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Flyweight,,PRK
60082,Kim Jong-Ik,M,23.0,165.0,60.0,North Korea,PRK,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Bantamweight,,PRK
60254,Kim Song-Guk,M,20.0,177.0,64.0,North Korea,PRK,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Featherweight,Silver,PRK
60254,Kim Song-Guk,M,24.0,177.0,64.0,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Lightweight,,PRK
60292,Kim U-Gil,M,22.0,162.0,48.0,North Korea,PRK,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Flyweight,Silver,PRK
60296,Kim Un-Chol,M,20.0,162.0,48.0,North Korea,PRK,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Flyweight,Bronze,PRK
65469,Kwak Hyok-Ju,M,20.0,162.0,48.0,North Korea,PRK,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Flyweight,,PRK
69312,Li Byong-Uk,M,21.0,158.0,50.0,North Korea,PRK,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Flyweight,Silver,PRK
69312,Li Byong-Uk,M,25.0,158.0,50.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Flyweight,Bronze,PRK
69318,Li Chil-Gun,M,21.0,170.0,57.0,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Featherweight,,PRK
69358,Li Gwang-Sik,M,22.0,166.0,54.0,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Bantamweight,Bronze,PRK
87594,O Chong-Chol,M,21.0,168.0,48.0,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Flyweight,,PRK
90651,Pak Jong-Chol,M,24.0,170.0,,North Korea,PRK,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Flyweight,,PRK
100331,Ri Chol,M,20.0,175.0,60.0,North Korea,PRK,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Lightweight,,PRK
103907,Ryu Bun-Hwa,M,20.0,176.0,65.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Welterweight,,PRK
133497,Yun Yong-Chol,M,24.0,167.0,60.0,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Lightweight,,PRK
21147,Mavzuna Chorieva,F,19.0,160.0,60.0,Tajikistan,TJK,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Lightweight,Bronze,TJK
29631,Sheral Dostiev,M,19.0,164.0,52.0,Tajikistan,TJK,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Flyweight,,TJK
29631,Sheral Dostiev,M,23.0,164.0,52.0,Tajikistan,TJK,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Light-Flyweight,,TJK
46386,Khurshed Hasanov,M,22.0,192.0,54.0,Tajikistan,TJK,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Bantamweight,,TJK
84853,Sobirjon Nazarov,M,21.0,178.0,75.0,Tajikistan,TJK,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Middleweight,,TJK
98007,Jahon Qurbanov,M,22.0,186.0,81.0,Tajikistan,TJK,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Light-Heavyweight,,TJK
98007,Jahon Qurbanov,M,26.0,186.0,81.0,Tajikistan,TJK,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Heavyweight,,TJK
133509,Anvar Yunusov,M,21.0,170.0,55.0,Tajikistan,TJK,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Flyweight,,TJK
133509,Anvar Yunusov,M,25.0,170.0,55.0,Tajikistan,TJK,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Bantamweight,,TJK
133509,Anvar Yunusov,M,29.0,170.0,55.0,Tajikistan,TJK,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,,TJK
21743,Merven Clair,M,23.0,178.0,75.0,Mauritius,MRI,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Middleweight,,MUS
22385,Louis Richarno Colin,M,21.0,180.0,64.0,Mauritius,MRI,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Light-Welterweight,,MUS
22385,Louis Richarno Colin,M,25.0,180.0,64.0,Mauritius,MRI,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Welterweight,,MUS
30826,Riaz Durgahed,M,23.0,164.0,54.0,Mauritius,MRI,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Bantamweight,,MUS
37337,Giovanni Michael Frontin,M,22.0,165.0,60.0,Mauritius,MRI,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Lightweight,,MUS
56253,Louis Richard Bruno Julie,M,30.0,175.0,54.0,Mauritius,MRI,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Bantamweight,Bronze,MUS
67228,Jason Lavigilante,M,20.0,168.0,50.0,Mauritius,MRI,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Flyweight,,MUS
67654,Josian Lebon,M,22.0,162.0,57.0,Mauritius,MRI,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Featherweight,,MUS
72832,Michael Macaque,M,26.0,178.0,103.0,Mauritius,MRI,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Super-Heavyweight,,MUS
78092,Michael Medor,M,22.0,170.0,60.0,Mauritius,MRI,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Lightweight,,MUS
84514,Steve Naraina,M,29.0,175.0,54.0,Mauritius,MRI,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Bantamweight,,MUS
98467,Teekaram Rajcoomar,M,24.0,159.0,52.0,Mauritius,MRI,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Bantamweight,,MUS
114103,Kennedy St. Pierre,M,23.0,180.0,91.0,Mauritius,MRI,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Heavyweight,,MUS
116582,Richard Sunee,M,29.0,152.0,51.0,Mauritius,MRI,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Flyweight,,MUS
22455,"Christopher ""Chris"" Collins",M,24.0,178.0,81.0,Grenada,GRN,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Middleweight,,GRD
22455,"Christopher ""Chris"" Collins",M,28.0,178.0,81.0,Grenada,GRN,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Heavyweight,,GRD
34556,Garth Felix,M,21.0,175.0,70.0,Grenada,GRN,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Middleweight,,GRD
55970,"Taddeus ""Tad"" Joseph",M,25.0,157.0,53.0,Grenada,GRN,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Bantamweight,,GRD
71221,Anthony Longdon,M,,,,Grenada,GRN,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,,GRD
82419,Rolande Moses,M,27.0,180.0,69.0,Grenada,GRN,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Welterweight,,GRD
94450,Emrol Phillip,M,18.0,,,Grenada,GRN,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Lightweight,,GRD
120631,John Tobin,M,,,,Grenada,GRN,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Middleweight,,GRD
130793,Bernard Wilson,M,,,,Grenada,GRN,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,,GRD
23595,Shawn Terry Cox,M,25.0,184.0,81.0,Barbados,BAR,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Heavyweight,,BRB
42865,Gregory Griffith,M,,,,Barbados,BAR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Welterweight,,BRB
47733,Christopher Henry,M,19.0,182.0,63.0,Barbados,BAR,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Welterweight,,BRB
58599,John Kelman,M,27.0,173.0,57.0,Barbados,BAR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Featherweight,,BRB
61506,Sean Knight,M,19.0,,,Barbados,BAR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Lightweight,,BRB
84985,Edward Neblett,M,,170.0,71.0,Barbados,BAR,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Middleweight,,BRB
95882,"Edward E. ""Ed"" Pollard",M,21.0,165.0,57.0,Barbados,BAR,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Featherweight,,BRB
119820,Marcus Thomas,M,21.0,185.0,75.0,Barbados,BAR,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Middleweight,,BRB
119820,Marcus Thomas,M,25.0,185.0,75.0,Barbados,BAR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Middleweight,,BRB
25326,Outsana Dao,M,20.0,175.0,66.0,Laos,LAO,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Welterweight,,LAO
57111,M. Kampanath,M,23.0,172.0,62.0,Laos,LAO,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Welterweight,,LAO
90129,Souneat Ouphaphone,M,22.0,167.0,51.0,Laos,LAO,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Bantamweight,,LAO
94519,Singkham Phongpratith,M,29.0,160.0,48.0,Laos,LAO,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Flyweight,,LAO
113164,Bounphisith Songkhamphou,M,27.0,161.0,58.0,Laos,LAO,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Lightweight,,LAO
113179,Phetsmone Sonnavanh,M,22.0,166.0,54.0,Laos,LAO,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Bantamweight,,LAO
119596,Bounmy Thephavong,M,22.0,155.0,50.0,Laos,LAO,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Flyweight,,LAO
126541,Khamsavath Vilayphone,M,25.0,171.0,63.0,Laos,LAO,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Welterweight,,LAO
133278,Takto Youtiya Homrasmy,M,24.0,165.0,57.0,Laos,LAO,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Featherweight,,LAO
25683,"Garvin ""Garry"" Davis",M,25.0,183.0,65.0,Bahamas,BAH,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Welterweight,,BHS
55473,Toureano Dexter Johnson,M,24.0,163.0,69.0,Bahamas,BAH,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Welterweight,,BHS
61578,"Nathaniel ""Nat"" Knowles",M,23.0,172.0,72.0,Bahamas,BAH,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Middleweight,,BHS
66762,"Stephen ""Steve"" Larrimore",M,21.0,168.0,60.0,Bahamas,BAH,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Welterweight,,BHS
94944,Philip Pinder,M,19.0,183.0,81.0,Bahamas,BAH,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,,BHS
109026,"Andrew Eugene ""Andre"" Seymour",M,16.0,169.0,52.5,Bahamas,BAH,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Flyweight,,BHS
109026,"Andrew Eugene ""Andre"" Seymour",M,21.0,169.0,52.5,Bahamas,BAH,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Featherweight,,BHS
25831,ng Hiu Hin,M,21.0,162.0,48.0,Vietnam,VIE,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Flyweight,,VNM
29844, Tin Tun,M,21.0,173.0,63.0,Vietnam,VIE,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Welterweight,,VNM
26285,Eduardo de la Pea,M,20.0,173.0,59.0,Guam,GUM,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Lightweight,,GUM
28846,Vedran ipalo,M,26.0,193.0,88.0,Croatia,CRO,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Heavyweight,,HRV
30139,Stipe Drvi,M,23.0,196.0,81.0,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Heavyweight,,HRV
50473,Filip Hrgovi,M,24.0,198.0,101.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Super-Heavyweight,Bronze,HRV
76890,eljko Mavrovi,M,23.0,191.0,86.0,Croatia,CRO,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Heavyweight,,HRV
108734,Hrvoje Sep,M,30.0,175.0,81.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,,HRV
111478,Marijo ivolija-Jelica,M,23.0,187.0,81.0,Croatia,CRO,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Heavyweight,,HRV
111478,Marijo ivolija-Jelica,M,27.0,187.0,81.0,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Light-Heavyweight,,HRV
120902,Marko Tomasovi,M,26.0,183.0,98.0,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Super-Heavyweight,,HRV
29917,Mamadou Drame,M,22.0,190.0,95.0,Senegal,SEN,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Heavyweight,,SEN
33898,Abdou Fall,M,,173.0,60.0,Senegal,SEN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Welterweight,,SEN
33905,El Hadji Djibril Fall,M,23.0,190.0,81.0,Senegal,SEN,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Heavyweight,,SEN
33913,Oumar Fall,M,,170.0,67.0,Senegal,SEN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Middleweight,,SEN
34335,Abdou Faye,M,,170.0,54.0,Senegal,SEN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Featherweight,,SEN
84896,Pierre Amont N'Diaye,M,28.0,162.0,51.0,Senegal,SEN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Bantamweight,,SEN
29934,Boko Drakovi,M,25.0,186.0,81.0,Montenegro,MNE,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Heavyweight,,MNE
37964,Milorad Gajovi,M,34.0,185.0,91.0,Montenegro,MNE,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Heavyweight,,MNE
29978,Aleksandar Drenovak,M,28.0,182.0,75.0,Serbia,SRB,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Middleweight,,SRB
31050,Hugh Dyer,M,23.0,167.0,51.0,Belize,BIZ,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Bantamweight,,BLZ
31802,Ek Sam An,M,20.0,163.0,54.0,Cambodia,CAM,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Bantamweight,,KHM
59304,Khiru Soeun,M,21.0,167.0,57.0,Cambodia,CAM,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Featherweight,,KHM
113337,Soth Sun,M,26.0,157.0,57.0,Cambodia,CAM,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Featherweight,,KHM
121446,Touch Nol,M,23.0,171.0,64.0,Cambodia,CAM,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Welterweight,,KHM
133173,You Chin Hong,M,23.0,168.0,60.0,Cambodia,CAM,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Lightweight,,KHM
33061,Hakan Ereker,M,22.0,168.0,60.0,Qatar,QAT,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,,QAT
119518,Thulasi Tharumalingam,M,23.0,178.0,64.0,Qatar,QAT,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,,QAT
33807,Ajmal Faisal,M,21.0,160.0,52.0,Afghanistan,AFG,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Flyweight,,AFG
40057,Rabani Ghulam,M,28.0,178.0,57.0,Afghanistan,AFG,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Lightweight,,AFG
80938,Esmail Mohammad,M,19.0,160.0,54.0,Afghanistan,AFG,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Featherweight,,AFG
85348,Ahmad Nesar,M,21.0,164.0,51.0,Afghanistan,AFG,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Bantamweight,,AFG
116397,Basharmal Sultani,M,19.0,170.0,69.0,Afghanistan,AFG,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Welterweight,,AFG
33871,Tualau Fale,M,27.0,184.0,90.0,Tonga,TGA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Heavyweight,,TON
44918,Saikoloni Pasoni Hala,M,20.0,,65.0,Tonga,TGA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,,TON
46735,Otosico Tausinga  Havili,M,20.0,,74.0,Tonga,TGA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Middleweight,,TON
46757,"Douglas Ma'afu ""Doug"" Hawke",M,27.0,192.0,103.0,Tonga,TGA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Super-Heavyweight,,TON
46977,Shane Robert Heaps,M,25.0,180.0,67.0,Tonga,TGA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Welterweight,,TON
67276,Lisiate Lavulo,M,22.0,,64.0,Tonga,TGA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Welterweight,,TON
72515,Elone Lutui,M,23.0,,69.0,Tonga,TGA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Middleweight,,TON
97523,Viliami Pulu,M,24.0,,94.0,Tonga,TGA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Super-Heavyweight,,TON
118113,Sione Vaveni Talia'uli,M,22.0,176.0,80.0,Tonga,TGA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Heavyweight,,TON
118770,Tevita Taufo'ou,M,25.0,,84.0,Tonga,TGA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Heavyweight,,TON
123821,Filipo Palako Vaka,M,18.0,183.0,75.0,Tonga,TGA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Middleweight,,TON
125598,Fine Sani Vea,M,24.0,,81.0,Tonga,TGA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,,TON
131348,Paea Wolfgramm,M,26.0,185.0,140.0,Tonga,TGA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Super-Heavyweight,Silver,TON
34297,Archer Fausto,M,25.0,,,Mozambique,MOZ,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Flyweight,,MOZ
72952,Alberto Machaze,M,23.0,,,Mozambique,MOZ,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Bantamweight,,MOZ
74691,Juliano Fernando Gento Mquina,M,18.0,169.0,,Mozambique,MOZ,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Flyweight,,MOZ
111310,Lucas Januario Sinoia,M,22.0,176.0,67.0,Mozambique,MOZ,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Welterweight,,MOZ
111310,Lucas Januario Sinoia,M,30.0,176.0,67.0,Mozambique,MOZ,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Welterweight,,MOZ
36673,Lionel Francis,M,24.0,177.0,53.0,Antigua and Barbuda,ANT,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Bantamweight,,ATG
55947,Daryl Joseph,M,22.0,172.0,62.0,Antigua and Barbuda,ANT,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Welterweight,,ATG
37691,Flavio Furtado,M,26.0,188.0,81.0,Cape Verde,CPV,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Heavyweight,,CPV
81751,Davilson dos Santos Morais,M,27.0,188.0,,Cape Verde,CPV,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Super-Heavyweight,,CPV
39247,"Thomas ""Tommy"" Gbay",M,29.0,,,Liberia,LBR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Lightweight,,LBR
114992,Thomas Stephens,M,18.0,,,Liberia,LBR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Bantamweight,,LBR
115176,"Samuel ""Sammy"" Stewart",M,19.0,161.0,48.0,Liberia,LBR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Flyweight,,LBR
115934,Simeon Stubblefield,M,29.0,,,Liberia,LBR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Middleweight,,LBR
44196,Ernests Gtmanis,M,23.0,,,Latvia,LAT,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Lightweight,,LVA
64783,Romans Kuklins,M,21.0,178.0,91.0,Latvia,LAT,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Heavyweight,,LVA
105695,Igors aplavskis,M,24.0,183.0,71.0,Latvia,LAT,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Middleweight,,LVA
46495,Noureddine Aman Hassan,M,29.0,178.0,81.0,Chad,CHA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Heavyweight,,TCD
46561,Hector Rex Hatch,M,20.0,,,Fiji,FIJ,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Welterweight,,FJI
48605,Winston Hill,M,22.0,,,Fiji,FIJ,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Welterweight,,FJI
68969,Isimeli Lesivakarua,M,20.0,179.0,67.0,Fiji,FIJ,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Welterweight,,FJI
107775,Thomas Clifford Schuster,M,19.0,,,Fiji,FIJ,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Light-Welterweight,,FJI
119135,Apete Temo,M,19.0,179.0,63.0,Fiji,FIJ,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Welterweight,,FJI
51480,James Iahuat,M,29.0,177.0,73.0,Vanuatu,VAN,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Middleweight,,VUT
128699,Boe Lionel Warawara,M,21.0,,,Vanuatu,VAN,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,,VUT
53067,Badou Jack,M,24.0,,75.0,Gambia,GAM,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Middleweight,,GMB
53294,Ali Mohamed Sanad Jaffer,M,33.0,,54.0,South Yemen,YMD,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Featherweight,,YMD
106373,Mohamed Mahfood Sayed,M,28.0,175.0,71.0,South Yemen,YMD,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Flyweight,,YMD
56512,Idrissa Kabore,M,18.0,154.0,60.0,Burkina Faso,BUR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Lightweight,,BFA
56633,Moussa Kagambega,M,23.0,,,Burkina Faso,BUR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Featherweight,,BFA
104291,Sounaila Sagnon,M,22.0,,,Burkina Faso,BUR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Middleweight,,BFA
121437,Drissa Tou,M,27.0,158.0,51.0,Burkina Faso,BUR,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Flyweight,,BFA
